,uid,source,SQN,text,origin,entity,entity_type,links
455,950888147994394624,twitter,0,ckkoch3 charley ck14 Prior to the First Female POTUSOprah taking up residence in the WH no doubt they will fumigate every nook and crannie check for hidden cameras then restore the WH to pristine condition it was during the 8 yrs when the clean untainted Obama Family lived there,,White House,Building,https://twitter.com//chirpydove/status/950888147994394624
456,930974211727863810,twitter,0,LongSlongJiyong haha yes its a huge ass aquarium ive never heard of an underwater mall in dubai but what do i know ive only been here a year theres one hotel by the sea which has an underwater restaurant but i dont dont if thrs a mini mall or something in it,,Burj Al Arab,Building,https://twitter.com//mae_ceres/status/930974211727863810
457,953289876547473410,twitter,0,Ive got a free holiday from the 31st of April for a week in that 7 star hotel in Dubai all expenses paid as httpstcobcysKc2XP5,,Burj Al Arab,Building,https://twitter.com//paulie_gb/status/953289876547473410
458,919539512484675585,twitter,0,the biggest and fourth biggest city of pakistan rely on these types of transportation and yet pakistan is fifth fastest and fastest muslim growing economy have some shame napak government httpstcoosqY4s4K8U,,Karachi,City,https://twitter.com//hammadshakill/status/919539512484675585
459,952970893298352128,twitter,0,Stop wishing and wondering and start taking control I used to wonder how everyone seemed to have it all together until I answered the call of my dreams walked it out with daily rituals and into the magical city of croissants cafes culture and the Eiffel Tower httpstcoqpqzwxmE90,,Paris,City,https://twitter.com//AbundanWithin/status/952970893298352128
460,951951931232092160,twitter,0,Good Morning Cruisers As a bit of fun can you name this European capital city Its home to the Eiffel Tower which has 1665 steps to reach the top unless you take the lift Post your answer below let us know if you have been there httpstcoKm5dSIbUNJ,,Paris,City,https://twitter.com//VisionCruise_AU/status/951951931232092160
461,945391765627994113,twitter,0,cfulgham modalmom We were not alone on public transit today and we were not the only people going for a walk by the Eiffel Tower This city is never not busy,,Paris,City,https://twitter.com//ottawasim/status/945391765627994113
462,942415716929634305,twitter,0,My fave city left bank for students and art antique markets for Sunday Eiffel tower is a must right to the top Mona Lisa is a defo too cafes called Clement are really good value Stay in a hotel outside the city for better value Lafayettes is an amazing department store httpstcoZsSacrK8K4,,Paris,City,https://twitter.com//DAVIDLLOYD34/status/942415716929634305
463,939944843635281920,twitter,0,Beyond such landmarks as the Eiffel Tower and the 12thcentury Gothic NotreDame cathedral the city is known for its cafe culture and designer boutiques along the Rue du Faubourg SaintHonor EDEN FOSCH US,,Paris,City,https://twitter.com//AMERICANHEOTSCH/status/939944843635281920
464,952578868635938816,twitter,0,Beautiful One Plus Den With A Fantastic View Of The City Steps To Ttc Rogers Dome Cn Tower Restaurants httpstcolFOyMpjZwD,,Toronto,City,https://twitter.com//WeHeartTOHomes/status/952578868635938816
465,951131548232900609,twitter,0,A visit to the CNTower in Canada is a must This 5533m high tower offers the best views of the city 360 restaurant and an edge walk where you can quite literally walk along the edge of the tower AdventureAwaits ttot tbex wanderlust httpstcoqdQTiVlE5u,,Toronto,City,https://twitter.com//AllianzAssistME/status/951131548232900609
466,934231692885331970,twitter,0,tracer ca MrBeaArthur asifintoronto PeggyMoulder MTHargoe digitaltincan dmrider fordnation The question itself is a red herring Even if you found a clone city with a CN tower and TTC and all what would it prove,,Toronto,City,https://twitter.com//ke774l/status/934231692885331970
467,928617553634639872,twitter,0,sslaugh My friends used to bike along the MGT to the CN Tower like 3 times a week in the summer when we were 10 Queens Quay is a big change but only in that small area Need more work around the city 3 The Waterfront is finally getting stuff done,,Toronto,City,https://twitter.com//MattTheLombax/status/928617553634639872
468,952301277337223168,twitter,0,FinnSkata You could vist the Rockerfeller Plaza vist the Freedom tower empire state building statue of liberty or you know find a random place to ice skate I dont really go to the city that often,,New York City,City,https://twitter.com//IWasHere_Nat/status/952301277337223168
469,949719330329161728,twitter,0,7 Nights 5 Start Hotel Breakfast Shuttle Bus Services Helicopter City Tour Burj Al Arab Lunch 7Hotel Burj Khalifa Visit Gala Dinner Water Park Party Yacht Party Pool Party Beach Day Party Desert Safari Camel Riding Quad Biking Club Nights Shopping Mall etc,,Dubai,City,https://twitter.com//_TFlow/status/949719330329161728
470,947551486074114048,twitter,0,To ease your exit from Burj Khalifa area after the end of celebrations RTA provided 55 buses on Financial Centre Road to transport the passengers to Jafiliya amp Deira City Centre Metro station and the designated parking areas at Al Eid Musala in Mankhool Area and Al Wasl Club,,Dubai,City,https://twitter.com//RTA_Dubai/status/947551486074114048
471,949536899382829056,twitter,0,The Sustainable City is celebrating the UAE National Day with the unveiling of His Highness Sheikh Mohammed bin httpstcom91kg7cuDN,,Dubai,City,https://twitter.com//HayanMaani/status/949536899382829056
472,938710934905937920,twitter,0,mm1palmer Farah Gazan You dont know the value of these holy places We pray before towards this holy mosque named Al Aqsa Mosque located the capital city of Plastine Qudus City Its untouchable places its gift from our Allah gave us We condemn what he declared this evil person called Trump,,Jerusalem,City,https://twitter.com//hiddigow/status/938710934905937920
473,952425516212129792,twitter,0,Add this sentence to Section X The city is cherished by Christians Muslims and Jews for its myriad holy sites including the Western Wall AlAqsa Mosque Dome of the Rock Church of the Holy Sepulchre Via Dolorosa City of David Mount of Olives and Gethsemane,,Jerusalem,City,https://twitter.com//PaxYerushalmi/status/952425516212129792
474,949524288662470656,twitter,0,CardinalOfKek realDonaldTrump 2Recall that during Jordanian control of the old city Jews werent permitted to visit the Western Wall and there is along history of Muslim desecration and takeovers of other religions shrines And given the way the UN has utterly disgraced itself over its treatment of Israel,,Jerusalem,City,https://twitter.com//parallel235/status/949524288662470656
475,947019087103889408,twitter,0,Shameless discriminatory gesture of appreciation and gratitude What about Arabs who has solicited Palestine to you on a golden platter Trumps name on a proposed new train station in the Old City yards from the Western Wall and the Temple Mount httpstcowI0NaLlCFb,,Jerusalem,City,https://twitter.com//emadmallouh/status/947019087103889408
476,946086135113056256,twitter,0,Israeli minister plans to name Western Wall train station after Trump Yisrael Katz wants to name stop on new rail line after US president for his brave decision to recognise city as Israels capital Israels transport httpstcoUSp8Y1U0Ee,,Jerusalem,City,https://twitter.com//UK_NewsWaver/status/946086135113056256
477,953581143592448000,twitter,0,Israel MadeinJLM Jlm city JTAnews TheCJN JewishNewsUK JewishSanDiego JewishMilwaukee jewishsf JFedLA GOD BLESS THE HOME OF THE JEWS THE CITY OF DAVID THE CAPITAL OF ISRAEL AND THE CENTER OF THE WORLD SHALOM,,Jerusalem,City,https://twitter.com//jesutoowow/status/953581143592448000
478,933100895226683394,twitter,0,Lake Tahoe is a beautiful place for a relaxing vacation around the holidays and Sin City VIP offers casino hotel rates Heavenly Mountain is now open and NYE Mad Hatter 150K Blackjack Tournament openings are still available LakeTahoe VIP httpstcoQlQnGiwlOo,,Las Vegas,City,https://twitter.com//sincityvip/status/933100895226683394
479,940552083148648449,twitter,0,Japans capital city is viewed here through tatsuo2006s photo lens StreetPhotography via LensCulture httpstcoGyFQeQVYhn httpstco84Ax2PMxtO,,Tokyo,City,https://twitter.com//ChiaraSalvadori/status/940552083148648449
480,952181040138747905,twitter,0,The Capital City of Japan httpstcoVRfnyFxMYY,,Tokyo,City,https://twitter.com//22Signs/status/952181040138747905
481,950277756629213185,twitter,0,Did MMuizzu take him to show the ruination he has cause to western and the desecration he has done to the southern defensive seawall japan constructed to defend capital city out of kindness httpstcou08ck2kCX1,,Tokyo,City,https://twitter.com//03November1988/status/950277756629213185
482,947938938026643456,twitter,0,Ken He attempts to stalk a Digimon prepare for throwing a bunch of Japans Capital City Mimi is subsequently covered by,,Tokyo,City,https://twitter.com//podigi_ebooks/status/947938938026643456
483,951192518678536192,twitter,0,Pakistans valiant national defenders most likely at work again Attempted abduction of journalist in the capital city StopEnforcedDisappearances httpstcoirIQcJUIQs,,Islamabad,City,https://twitter.com//AqilShah_/status/951192518678536192
484,948008111448772609,twitter,0,Irumf realDonaldTrump Osama bin Laden was found living in a posh house at Abbottabad near Pakistans capital city Yes he was killed by the brave American soldiers INSPITE of Pakistan and NOT because of Pakistan,,Islamabad,City,https://twitter.com//_Keshar/status/948008111448772609
485,951032169694138369,twitter,0,The effect of continued impunity another attack against a journalist in the Capital City In addition to to the obvious threat this is to journalistic independence in Pakistan these attacks also bring states writ in question EndImpunity,,Islamabad,City,https://twitter.com//MonizaInam/status/951032169694138369
486,918054028969254912,twitter,0,Sanaaaahehe Okay then tell me what is the name of capital city of afghanistan,,Kabul,City,https://twitter.com//chaudhrysajeel/status/918054028969254912
487,927420594462830592,twitter,0,life in Kabul An Afghan boy rolling a tire at a outskirts of Afghanistans capital city photo AP httpstcoErrmjwgEon,,Kabul,City,https://twitter.com//ashershahir/status/927420594462830592
488,938553092513124353,twitter,0,CollinRugg BKDstudio1 So it is okay for muslims to take capital of Egypt by violence amp rule it but not okay for Israelis to return to their ancient longtime capital city,,Cairo,City,https://twitter.com//ReportGovtCrime/status/938553092513124353
489,949291358812073984,twitter,0,Egypt at Fri 05 Jan 2018 144751 0000 Extreme Weather event has been observed in Capital City Egypt httpstco7wd1xy8kkV,,Cairo,City,https://twitter.com//RSOE_EDIS/status/949291358812073984
490,946979336762150922,twitter,0,Always thought Isatanbu is the capital city of Turkey,,Ankara,City,https://twitter.com//Turkishmaomi/status/946979336762150922
491,946733397946322944,twitter,0,Boreholes in town are so 19th century Rural Turkey has electricity and running water a Capital city should have no excuse httpstcoitbufHyh44,,Ankara,City,https://twitter.com//RowlandKapota/status/946733397946322944
492,946643358918893568,twitter,0,Police in Turkeys capital city arrested Friday at least 29 people for suspected links to Daesh terror group a police source said httpstcoNaFNcWF1RT,,Ankara,City,https://twitter.com//anewscomtr/status/946643358918893568
493,953278520607870977,twitter,0,TessHottenroth davealvord164 See Exactly like I said Iran will fall because its capital city is fucking BROKE,,Tehran,City,https://twitter.com//HNIJohnMiller/status/953278520607870977
494,952849182737477632,twitter,0,Iran at Mon 15 Jan 2018 102522 0000 Terror Attack event has been observed in Capital City Iran httpstcoKoErBap7o7,,Tehran,City,https://twitter.com//RSOE_EDIS/status/952849182737477632
495,950419636549505024,twitter,0,LG has opened the LG Kids Science Hall in the capital city of Iran in a bid to promote its brand in the Middle httpstcon5f9gaDx4W,,Tehran,City,https://twitter.com//nwpersians/status/950419636549505024
496,953760378458198016,twitter,0,People wonder how a country can elect Donald Trump as president You know the same country eating tide pods,,United States,Country,https://twitter.com//iTzCodemode/status/953760378458198016
497,953777286536486912,twitter,0,Could New York Citys AI Transparency Bill Be a Model for the Country httpstcoKMyDVxBIX2,,United States,Country,https://twitter.com//DigitalPoliSci/status/953777286536486912
498,953411592338726912,twitter,0,nancy swider31 RandallJSharp We have the electoral college for a reason If we let California amp New York decide for the rest of the country we would have 3 genders no free speech no constitutional rights on guns I could go on but you wont get the point maga2020,,United States,Country,https://twitter.com//clutchcrabcake/status/953411592338726912
499,953391421087764485,twitter,0,Is Seattles homeless crisis the worst in the country Maybe It depends on how you count but Seattle is definitely worse per capita than New York or LA httpstco1qZqYowzUw httpstcoSzEt45TXC3,,United States,Country,https://twitter.com//NormGregory/status/953391421087764485
500,945401589958811648,twitter,0,lir em GayoonSica billboard funny because thats what is happening with the occupation of Gaza their country was sold and invaded in the 50s they got subjugated for decades against a nuclear armed super power and when they try to fight back they are labeled terrorists,,Palestine,Country,https://twitter.com//gonzo_47/status/945401589958811648
501,944246866258153473,twitter,0,In my country the journalists work as paramedics men during the emergency A group of journalists trying to save an injured man with Canta Clause clothes hes was shoot injured at Gaza borders today while hes was in a peaceful protest against the Israeli occupation httpstcocmWPEO8hjA,,Palestine,Country,https://twitter.com//Joo_Gaza/status/944246866258153473
502,953761826973593600,twitter,0,Not sure what a fluffernutter sandwich is but pleased Trudeau Liberals are reworking trade strategy While we have values in our country those values may not be universally shared by all at this time Get some deals done cc MattDeCourcey cdnpoli httpstco50cKtEdU0G,,Canada,Country,https://twitter.com//thomjeff/status/953761826973593600
503,953775599637712896,twitter,0,WOW Trudeau taking direction from the American left on how to run our country Thats precious httpstcovMfokPUCH6,,Canada,Country,https://twitter.com//Emilyfo04914299/status/953775599637712896
504,934098534261018624,twitter,0,UofT housing expert Hulchanski shares insights on Ottawas national housing strategy suggesting annual reports detailing precisely how much money is spent and where across the country httpstcoi4VbohCeyU,,Canada,Country,https://twitter.com//UofTCities/status/934098534261018624
505,926096562345992194,twitter,0,CongratulationsAlex Jadad Flix Restrepo Medal for his contribution to the country DrEricHoskins UHN News UofT JustinTrudeau UN WHO httpstco0XgeTCCpZB,,Canada,Country,https://twitter.com//MLGG2/status/926096562345992194
506,953672975865147392,twitter,0,narendramodi netanyahu Feeling proud to have gr8 amp true leader Mr Narendra Modi as our Prime Minister Finally we have a right prime minister for our country after decades of independence His values truly inspires to develop leadership to become a good leader,,India,Country,https://twitter.com//ak_wad/status/953672975865147392
507,953682937727168513,twitter,0,Had the victim been Muslim and the accused Hindus then the whole country would have been up in frenzy claiming it to another act of hate crime and Modi must resign httpstcoI0b4jE3ZeS,,India,Country,https://twitter.com//AmitabhPoddar1/status/953682937727168513
508,949187385744486400,twitter,0,this is my countrys real hero not Amir Khan and shahrukh Khan httpstcokvlOmKWflF,,India,Country,https://twitter.com//Radhika32076536/status/949187385744486400
509,915195993276129280,twitter,0,IndianExpress HippocratesSeems hsnt learnt lesson what happen wid aamir khan ShahRukhKhan wen we start boycotting in countrys interest got blocked httpstcob6sFqcb6R7,,India,Country,https://twitter.com//dheerakumar/status/915195993276129280
510,952830225166954496,twitter,0,Take a bow to legend imVkohli When his country needs him most he delivers double than his peers ViratKohli,,India,Country,https://twitter.com//eryouniskhan/status/952830225166954496
511,945998412884746240,twitter,0,No pun intended But Virat Kohli and Anushka Sharma literally combined the 3 things that happen most in this country httpstcoizPsooJPdi 2Bollywood 3Weddings Virushka,,India,Country,https://twitter.com//abinash_rayz/status/945998412884746240
512,940474249759694848,twitter,0,Virushka How the romance unfolded Even in a country where Cricket and Bollywood have always been a potent mix Virat Kohli and Anushka Sharmas fairytale romance is special httpstcoODqfCxDyzf VirushkaWEDDING viratAnushkaWedding httpstcoxIlhypN1GC,,India,Country,https://twitter.com//rediffcricket/status/940474249759694848
513,943317080736129024,twitter,0,When they didnt spare Fmr PM Manmohan Singh Fmr Army General Deepak Kapoor and raised fingers at their love for the country who is Virat Kohli httpstcoupHQJcPoro,,India,Country,https://twitter.com//theDDixit/status/943317080736129024
514,944806600136589313,twitter,0,EducationistK P Musharraf APMLOfficial Dont blame others just look your country 80 peoples are below life line You are here talking terrorists Open your eyes and see what happening in Kashmir Punjab gujarat and other states then you talk here,,India,Country,https://twitter.com//Ome_butt/status/944806600136589313
515,950377405264334851,twitter,0,Shahidmasooddr Well deserved sir real game has just begun with judiciary coming into action in Punjab and Sindh while RadulFasad continues through the country no mercy for cursed ASHRAFIA and BADMASHIA,,Pakistan,Country,https://twitter.com//javiqbal09/status/950377405264334851
516,934995262333911041,twitter,0,Demonstrations roadblocks paralyse life across country as standoff continues in Islamabad Karachi HyderabadSindh LahorePunjab Peshawar Quetta T httpstcoC0GD7Pe3tX,,Pakistan,Country,https://twitter.com//mohsinmn32/status/934995262333911041
517,935567700268498944,twitter,0,N asset to his country A revolutionary musician A real rebel n an example in the music industry Best judge ever HAPPY BIRTHDAY FAWAD KHAN httpstcolGT2F3zr6V,,Pakistan,Country,https://twitter.com//Anu_Fawadian/status/935567700268498944
518,917231451749445632,twitter,0,why call Fawad khan from our friend country here If its a friend country why dont you go there create a movie and come back alive n show,,Pakistan,Country,https://twitter.com//Dinkyindian/status/917231451749445632
519,949258179749335040,twitter,0,murtazasolangi what the fuck is this when these other is selling your whole country but you have a problem with Imran khan i guess imran khan is atleast strong person to defend the country or atleast say some thing in english not like Nawaz sharif who need to read from papers or from the books,,Pakistan,Country,https://twitter.com//Moh_zahidkhan/status/949258179749335040
520,948887950510628865,twitter,0,Nawaz Sharif amp company must learn from Imran Khan that how to speak for countrys benefitbut for this u must have courage and patriotism,,Pakistan,Country,https://twitter.com//FallahR/status/948887950510628865
521,944545850516295680,twitter,0,Heading back home after 2 weeks Loved every minute of my time in Buenos Aires Will be back to explore the rest of the country next time,,Argentina,Country,https://twitter.com//tigerjamjar/status/944545850516295680
522,948363571217485824,twitter,0,JessMcDonell Twitter You should see our president mauricio macriluckily he doesnt have a nuclear buttonbut hes doing pretty great in the destruction of a country department,,Argentina,Country,https://twitter.com//valeth_lezard/status/948363571217485824
523,949712573611442176,twitter,0,Santa Fe is one of our favorite destinations in this country It is like going to eye candy heaven AND we httpstcoFmT2bTRTGM,,Argentina,Country,https://twitter.com//TwoCasitas/status/949712573611442176
524,953609715250028544,twitter,0,Like the idea of moving the Bayeux Tapestry around the country but both examples in PMQs are in the south east and really not that far from London How about touring it to Grantham Aviemore Carlisle Birkenhead Aberystwyth Minehead etc,,United Kingdom,Country,https://twitter.com//jenthornton01/status/953609715250028544
525,953610391883534336,twitter,0,GloTIMETV Well when it does come here lets hope its displayed somewhere that is accessible to everyone somewhere like Manchester so people can come from all parts of the country to see it instead of us all having to trek to London,,United Kingdom,Country,https://twitter.com//nessie1570/status/953610391883534336
526,953616815028097024,twitter,0,London boasts more billionaires than any other city in the world yet one in five of the countrys workers earn less than a living wage chakrabortty httpstcoRFj9xYv0Yj,,United Kingdom,Country,https://twitter.com//MaryKapadia/status/953616815028097024
527,953777644193099776,twitter,0,theresa may YOU theresa may are destroying this country freedom of speech is now hate crime the NHS is on its Knees you dont care you probably have private health care and as a Christian I feel outnumbered and threatened in my own country who is turning thier back on who,,United Kingdom,Country,https://twitter.com//dorlandcaz/status/953777644193099776
528,953764077704278016,twitter,0,theresa may You are a lying bitch 8 years of your austerity and now Brexit You are killing my country What do you gain by this,,United Kingdom,Country,https://twitter.com//Tiddybeth/status/953764077704278016
529,952105159269715968,twitter,0,bbcnews Queen Elizabeth cost 3 BILLIONS so that they can POLICE the WORLD and at the same time they REFUSE to POLICE their OWN country,,England,Country,https://twitter.com//maggoo0/status/952105159269715968
530,927113090784743424,twitter,0,Good to see King Salman taking action against corruption and money laundering in his country Now plz dont support corrupts in Pakistan,,Saudi Arabia,Country,https://twitter.com//AHFarooqui/status/927113090784743424
531,946093924392697859,twitter,0,Governor of Makkah Building up human beings is of great importance amp precedes that of Makkahs physical construction We began this when country was founded when cities and tribes united under the banner of unification Emaar Makkah Conference Gulf Research Center httpstcoiGMNi7wgze,,Saudi Arabia,Country,https://twitter.com//Gulf_Research/status/946093924392697859
532,917733935685296129,twitter,0,DanyaIIII Smh delusional mandem most corrupt country Hate that nation with a passion only place I like Makkah n Madinah,,Saudi Arabia,Country,https://twitter.com//Aneezamja/status/917733935685296129
533,938144034404499456,twitter,0,un pellegrino 1 I think it is quite the contrary If you look at Syria it was able to overcome destabilisation because of its regional alliances If Mohammad Bin Salman wants security for his country he has to strengthen his regional alliances and stop depending on US amp Israel,,Saudi Arabia,Country,https://twitter.com//les_politiques/status/938144034404499456
534,921698817094930432,twitter,0,The past three days was a black days for us at least 200 innocent people killed around the country AFG Kabul Paktia Kandahar Ghor,,Afghanistan,Country,https://twitter.com//abdullah_bahir/status/921698817094930432
535,925636817931657216,twitter,0,ObeWanKanoobe GregWest HALOJM What In 2001 prior to invasion Taliban literally controlled the entire country including 100 of Kabul and Kandahar Now remote villages,,Afghanistan,Country,https://twitter.com//CyrusShares/status/925636817931657216
536,952211741345271808,twitter,0,FrancoisRivest1 NSAAtmar Zarif1Amin Famuslimyar WorldBank New storages Facilities in Baglan kabul Balkh kandahar heart cost 20 Million and expected to store 150000 tonnes of wheat livstock plan But still country will be importing 15 million to meet its needs,,Afghanistan,Country,https://twitter.com//NaweedAmin3/status/952211741345271808
537,953354538160926726,twitter,0,ashrafghani as a citizen i want to ask you for progress report what did you do since you took office The country is in horrible chaos no rule of law insecurity everywhere you cant even handle a governor economy is worst than before prices skyrocketing Whatre you upto,,Afghanistan,Country,https://twitter.com//ObyMirzad/status/953354538160926726
538,952775539655434240,twitter,0,Afghan President Mohammed Ashraf Ghani met with members of the UN Security Council in the Presidential Palace yesterday on reformssecurity peace and reconciliationregional cooperation counternarcotics and preparation for the upcoming presidential elections in the country httpstcozu4LaLxvxc,,Afghanistan,Country,https://twitter.com//CNJC_CNJC/status/952775539655434240
539,952180701855649793,twitter,0,babakkhan11 jawad t ashrafghani You need to reread your countrys history Your statement is just categorically incorrect Hazaras were legal slaves until 1890s I could give many additional examples but theyre so obvious its a waste of my time,,Afghanistan,Country,https://twitter.com//ThJohnsonNPS/status/952180701855649793
540,949858197594148864,twitter,0,President Mohammad Ashraf Ghani Said no power could prevent our country from the development Projects now it is a time that our Nation goes toward develop and growth side,,Afghanistan,Country,https://twitter.com//k_ahmad90/status/949858197594148864
541,953144053406855168,twitter,0,National youth women amp civil society consultative peace conference just commenced in Kabul with 800 participants from all parts of the country Peace National Consensus HPC httpstcoWngxbE4AqG,,Afghanistan,Country,https://twitter.com//AfghanistanHPC/status/953144053406855168
542,949113258027438082,twitter,0,Where liberty dwells there is my country A call to action for Moscow SaintPetersburg Novosibirsk Yekaterinburg NizhnyNovgorod Kazan Chelyabinsk Omsk Samara RostovonDon Ufa Krasnoyarsk Minsk Kiev and Baku httpstcoXL23D3yn3O,,Russia,Country,https://twitter.com//JoniMargaux/status/949113258027438082
543,951724593915424769,twitter,0,27khv I was in Moscow I travelled by train to Saint Petersburg in May 2016 amp I felt very safe since the moment I arrived I moved around by myself the people amp police officers were so kind amp helpful It was a great trip Hoping to return soon amp continue exploring this great country,,Russia,Country,https://twitter.com//gabinfantemx/status/951724593915424769
544,918049020471373825,twitter,0,My name is Danny Im based in Saint Petersburg the most beautiful city in my country hi Moscow,,Russia,Country,https://twitter.com//RussiansHere/status/918049020471373825
545,951409974336479233,twitter,0,that country really with all my respect pavel valerievich werent you born in leningrad have you not been studying for free at saint petersburg state university in t h a t country hmm httpstcoBu5wgyluGq,,Russia,Country,https://twitter.com//bornbywinter/status/951409974336479233
546,947814522856894466,twitter,0,My condolences and thoughts to the 57 people hurt in the Saint Petersburg metro terrorist attack4th time our country gets hit by those sick bastardsA happy way to start the new year,,Russia,Country,https://twitter.com//Carmen_xxss/status/947814522856894466
547,917102525102395394,twitter,0,Lucy Worsley I hope youll enjoy your stay in SaintPetersburg its one of my favourite cities in our country,,Russia,Country,https://twitter.com//olbel/status/917102525102395394
548,952227527862439936,twitter,0,realDonaldTrump Oh and another thing Vladimir Putin is sexy and handsome youre not And hes stylish he makes a much better President I think he should continue to lead our country Hes doing a fabulous job Genius actually You need a better barber you look like a duck,,Russia,Country,https://twitter.com//BethCox04664267/status/952227527862439936
549,952652614482751488,twitter,0,PutinRF Eng Good morning Mr Vladimir Putin I have a question as to how much your Country has Nuclear Heads,,Russia,Country,https://twitter.com//bartosz2002_9/status/952652614482751488
550,952460154527772681,twitter,0,govindajeggy Apparently Vladimir Putin loves Kievs so much he wants one in his own Country,,Russia,Country,https://twitter.com//safindlay1980/status/952460154527772681
551,949477647360450566,twitter,0,michel temer you have failed this country MichelTemer httpstcos4FVE8Gr3c,,Brazil,Country,https://twitter.com//sofeminista/status/949477647360450566
552,931174495175528448,twitter,0,Uncontacted People Still Being Massacred in Amazonia httpstcoiP8mC0chum President Michel Temer and his administration are very closely tied to the countrys allpowerful agribusiness lobby,,Brazil,Country,https://twitter.com//1CraigMorris/status/931174495175528448
553,922096411537223681,twitter,0,The Deputy pres of our country seems to welcome foreign interference in our sovereign democracy Michel Temer style,,Brazil,Country,https://twitter.com//K_kinteGP/status/922096411537223681
554,953774152003055617,twitter,0,Steam Support All dota 2 players from rio de janeiro with netvirtua the most common internet provider in the country are having 370 ping in any server can you guys do something please it s been like this for the past 12 hours,,Brazil,Country,https://twitter.com//febelu1999/status/953774152003055617
555,948654842989498370,twitter,0,RTWBarefoot whoismilly icelollyholiday I did Rio de Janeiro for the Olympics in 2016 it was such a cool experience but the country does have its issues httpstcoK2VMVBjBRE Rio2016 HolidayChat,,Brazil,Country,https://twitter.com//jb_new/status/948654842989498370
556,916267527667372033,twitter,0,Miss Suely at the American School in Rio de Janeiro who made me feel comfortable as the new kid in a new country MyBestTeacher httpstcogjPtlI5EBs,,Brazil,Country,https://twitter.com//ABOKeeffe/status/916267527667372033
557,953676624515469312,twitter,0,This country is depressing Cape Town running out of water Racial tensions on a high crime is still high poverty Corruption And the heatwave,,South Africa,Country,https://twitter.com//jaarsveld_C/status/953676624515469312
558,953675846434238465,twitter,0,I know its a city in a shithole country but DAMN This is SCARY Cape Town could be the first city in the world to run out of water httpstcoFlMMvy2dyY,,South Africa,Country,https://twitter.com//guybrackett/status/953675846434238465
559,953652551039283201,twitter,0,City Press The DA by far is more trustworthy than the current leadership The people of Cape Town are happy with their province not with the current status of the country,,South Africa,Country,https://twitter.com//sag46664/status/953652551039283201
560,933656648345890816,twitter,0,Flight back to Johannesburg from Cape Town full of jubilant Zimbabweans waving flags and taking photos The return home of a scattered diaspora would have a massive impact on rebuilding the country Sense of hope is growing,,South Africa,Country,https://twitter.com//dannicholl/status/933656648345890816
561,952789026024673282,twitter,0,mailandguardian Whats happening in Johannesburg shows other parties can do better than ANC The country needs all the parties not just ANC,,South Africa,Country,https://twitter.com//la_absalom/status/952789026024673282
562,944450342623825920,twitter,0,MargaretLesh Elon musk could have done it from his home country but I guess there was too many black people to get it done there,,South Africa,Country,https://twitter.com//Mperc2/status/944450342623825920
563,932739479143571456,twitter,0,elonmusk Please remember your factory employees in the context of these words you once wrote elonmusk NelsonMandela was an extraordinary man and should not have suffered as he did in the country you call home You should be more critical of your employees whom oppress with words,,South Africa,Country,https://twitter.com//crose/status/932739479143571456
564,952749233286844416,twitter,0,peterndoro CyrilRamaphosa Holaaa Peter indeed we are hopeful that President Cyril will restore confidence of the nation on the MYANC and revive the countrys economic growth,,South Africa,Country,https://twitter.com//kego_job/status/952749233286844416
565,952287979246059520,twitter,0,OneNation70290 CyrilRamaphosa Monique58812758 Cyril vows to crackdown corruptionthis country will be great again,,South Africa,Country,https://twitter.com//MabuzaFana/status/952287979246059520
566,950648328622047233,twitter,0,CyrilRamaphosa Start by arresting Zuma and the Guptas Squeeze them and dont buy the amnesty suggestion In you we trust Take this country forward restore investor confidence and address inequality Amandla,,Syria,Country,https://twitter.com//lunganimhlongo1/status/950648328622047233
567,950922968938446848,twitter,0,we had an attack here Israelis has launched an attack using jets and groundtoground missiles on several military outposts near the capital of Damascus They Israelis are playing a dangerous game with its missile attacks on this Country whichs very dangerous BenThey fired,,Syria,Country,https://twitter.com//EarthKingBee/status/950922968938446848
568,948634886054825984,twitter,0,Big jump in Hama Homs amp Damascus share of deaths this month while foreign fighter and Aleppo deaths decreased likely due to decreased fighting in eastern fronts Coastal and Idlib fighters continue to be heavily involved in fighting across the country httpstcorne0cBt5fr,,Syria,Country,https://twitter.com//GregoryPWaters/status/948634886054825984
569,953688602910904321,twitter,0,With an estimated 20 million people living in Cairo innovative approaches are desperately needed to transform the countrys inefficient agriculture system httpstcoWthTrpvG7V InclusiveBiz Africa MENA BCtAInitiative,,Egypt,Country,https://twitter.com//FightPoverty/status/953688602910904321
570,935145709422202882,twitter,0,President AbdelFattah ElSisi has vowed to respond with force to the countrys worstever attack by Islamist httpstcokW5EDS9bNL,,Egypt,Country,https://twitter.com//dfutoryan/status/935145709422202882
571,949281783249383424,twitter,0,Shah Jahan Mogul emperor was born Jan 5th He built this edifice to honor his wife Mumtaz My wife Sally rendered this watercolor after her visit to Lahore in 71 httpstcogPFnU3ANxG,,Taj Mahal,HistoricalPlace,https://twitter.com//thevandykeparks/status/949281783249383424
572,938749707072897024,twitter,0,sanjaysriv AS SANTOSH sidhisadhiladki AskAnshul How else is it claimed that Shah Jahan built it There must have been something Now it is not just any structure which could be said that a Hindu ruler built it but Shah Jahan took the claim It is a dome structure famous in Mughal times It has graves inside,,Taj Mahal,HistoricalPlace,https://twitter.com//vabskrishna/status/938749707072897024
